user_id,name,email,phone,signup_date,city_id,device_type,preferred_payment_mode,wallet_balance,referral_code,referred_by_user_id,rating,is_active,total_rides,last_ride_date
USR002342,Gavin Mitra,gavin_mitra1985@gmail.com,6122328614,2025-05-28,MUM,Android,Wallet,45.96,REF1363VL,,4.74,1,6,2025-11-27
USR002343,Advika Dugal,advika.dugal1999@yahoo.com,2320001327,2026-06-04,BLR,iOS,Credit Card,456.42,REF0245TI,USR000789,4.86,1,8,2026-07-17
USR002344,Alka Keer,alkakeer@rediffmail.com,9135329561,2023-02-16,DEL,iOS,UPI,50.71,REF8928QR,,3.75,1,8,2025-03-30
USR002345,Nikita Sura,nikita_sura1984@hotmail.com,9779536140,2024-09-02,BLR,Android,Debit Card,81.86,REF7629RV,,4.51,1,9,2025-10-08
USR002346,Manya Korpal,manyakorpal1989@icloud.com,7315672617,2025-01-05,DEL,Android,Wallet,540.62,REF8307CM,,4.39,1,8,2025-10-03
USR002347,Upma Seshadri,upma.seshadri33@hotmail.com,4382146292,2022-11-29,HYD,Android,UPI,421.12,REF3629JS,,5.0,1,12,2026-06-14
USR002348,Ronith Tella,ronith.tella@icloud.com,5906270940,2026-01-27,BLR,Android,Debit Card,44.37,REF2228OM,USR001819,4.52,1,6,2026-05-12
USR002349,Naveen Goyal,naveen.goyal@gmail.com,7089393504,2026-06-12,KOL,iOS,Cash,119.39,REF1441KT,,4.58,0,6,2026-06-23
USR002350,Arya Chowdhury,aryachowdhury1984@icloud.com,3387895919,2021-03-12,MUM,iOS,Cash,65.0,REF6293MP,,4.45,1,13,2023-07-09
USR002351,Harini Subramaniam,harini.subramaniam40@rediffmail.com,8257232300,2025-05-10,AMD,Android,Cash,136.82,REF0530LO,,3.59,1,6,2026-07-07
USR002352,Chavvi Thakur,,7529148356,2025-08-02,MUM,iOS,Cash,170.24,REF7086EJ,,4.4,0,15,2026-01-02
USR002353,Tara Acharya,tara_acharya1990@gmail.com,4110556241,2022-01-10,JAI,Android,Wallet,135.71,REF5086KI,USR001328,4.77,1,9,2022-06-19
USR002354,Alka Bawa,alka.bawa1988@icloud.com,7033642453,2021-02-13,BLR,Android,UPI,185.17,REF2667AP,USR002004,5.0,1,6,2023-02-22
USR002355,Logan Reddy,loganreddy@hotmail.com,0371524310,2024-09-10,MUM,Android,Debit Card,140.39,REF2065RU,,4.0,1,6,2025-01-22
USR002356,Janya Khosla,janya_khosla69@outlook.com,2649747870,2024-10-26,LKO,iOS,Debit Card,125.12,REF9156IP,USR000209,5.0,1,10,2025-06-18
USR002357,Viraj Bansal,viraj.bansal@rediffmail.com,1010124480,2026-03-24,HYD,Android,UPI,150.56,REF6764SK,,4.68,1,8,2026-05-10
USR002358,Yashodhara Subramaniam,yashodhara.subramaniam30@icloud.com,4491007231,2024-08-12,DEL,iOS,UPI,174.18,REF5694IG,,4.71,1,5,2025-05-04
USR002359,Amol Sachdeva,,2107043105,2025-02-27,JAI,iOS,Cash,129.06,REF4920SK,,4.81,1,7,2026-01-10
USR002360,Edhitha Barad,,7514148351,2025-01-19,MUM,iOS,Wallet,29.88,REF5031XU,,3.87,1,14,2026-05-28
USR002361,Karan Shankar,karan.shankar1987@gmail.com,5386115111,2021-05-31,LKO,Android,UPI,45.81,REF5609WH,USR002304,3.81,1,8,2022-04-12
USR002362,Reyansh Lall,reyanshlall@hotmail.com,6504725531,2023-07-11,DEL,iOS,Cash,200.2,REF6271QN,,4.49,1,6,2024-08-18
USR002363,Abhimanyu Sarna,abhimanyu_sarna@icloud.com,4524088609,2026-04-05,PUNE,iOS,UPI,12.2,REF0737EL,USR000865,4.68,1,8,2026-07-16
USR002364,Nikita Barad,nikita_barad31@gmail.com,9319140099,2026-04-02,AMD,iOS,UPI,95.04,REF6925XO,,4.19,1,7,2026-05-11
USR002365,Krishna Goyal,krishnagoyal74@hdfcbank.com,9492543450,2022-12-10,LKO,Android,Cash,96.82,REF8129CT,,4.04,1,4,2024-04-09
USR002366,Xavier Walia,xavierwalia1989@icloud.com,4811051292,2025-04-05,KOL,iOS,Wallet,112.58,REF2664PL,USR001057,3.59,1,7,2025-09-04
USR002367,Waida Sinha,waida_sinha1996@wipro.com,6778107082,2021-12-04,LKO,iOS,Debit Card,216.13,REF7243BV,,4.4,1,9,2023-10-26
USR002368,Fiyaz Kanda,fiyaz_kanda61@gmail.com,9208236616,2021-11-17,LKO,Android,Credit Card,129.26,REF4089YO,USR002188,3.93,0,9,2025-07-04
USR002369,Jackson Dey,jackson_dey54@gmail.com,6961108403,2025-01-16,DEL,iOS,UPI,231.22,REF2017JL,,3.92,1,10,2026-03-21
USR002370,Mahika Sule,mahika.sule@hdfcbank.com,6333995066,2024-11-23,BLR,Android,Debit Card,57.87,REF9092QP,USR000630,4.43,1,9,2024-12-26
USR002371,Irya Bahri,irya_bahri24@outlook.com,9083069250,2026-03-06,DEL,Android,Debit Card,154.05,REF6760YT,USR000991,4.7,1,9,2026-04-02
USR002372,Devika Brahmbhatt,devikabrahmbhatt1984@yahoo.com,3616050299,2022-06-14,AMD,iOS,Wallet,114.43,REF9805XB,,4.28,1,9,2022-07-10
USR002373,Yamini Choudhary,yamini.choudhary98@infosys.com,6784903217,2022-11-07,LKO,iOS,Wallet,225.16,REF9076FL,,4.01,1,7,2023-10-08
USR002374,Radhika Sarna,,4375315752,2023-05-01,AMD,iOS,UPI,151.66,REF7491HX,,4.68,1,3,2024-09-22
USR002375,Meera Banik,,6748675675,2023-06-03,BLR,iOS,Wallet,91.36,REF2950TI,,3.74,1,7,2024-09-28
USR002376,Bhavani Jaggi,bhavani.jaggi83@gmail.com,1207800378,2021-10-21,LKO,Android,Cash,232.02,REF3515PQ,USR000228,3.46,1,7,2024-03-24
USR002377,Abdul Thakkar,abdul_thakkar1995@gmail.com,6099097578,2023-09-29,HYD,iOS,Debit Card,109.95,REF1010PO,USR000216,3.56,1,6,2025-05-02
USR002378,Wishi Randhawa,wishi.randhawa80@yahoo.com,0439461622,2025-03-16,DEL,iOS,Wallet,79.92,REF8516ZF,,4.45,1,13,2026-05-05
USR002379,Harini Luthra,harini.luthra@tcs.com,2846559218,2023-03-31,LKO,Android,Debit Card,71.51,REF2772BG,,4.36,1,10,2024-06-07
USR002380,Zashil Kalla,zashil_kalla30@yahoo.com,5391802384,2024-11-22,HYD,iOS,Wallet,129.13,REF9568GZ,USR002093,3.27,1,3,2025-03-02
USR002381,Chavvi Kumer,chavvi.kumer38@outlook.com,,2025-09-13,HYD,Android,Credit Card,148.88,REF8761YO,,4.7,1,9,2026-04-17
USR002382,David Vala,david_vala@rediffmail.com,7947631834,2024-03-13,JAI,iOS,Credit Card,202.93,REF3373YX,,4.09,1,7,2025-06-25
USR002383,Vidhi Yogi,vidhi_yogi42@gmail.com,6151216760,2022-05-25,BLR,iOS,UPI,74.94,REF2900KS,,3.46,1,8,2025-02-16
USR002384,Prisha Nadig,prishanadig80@hotmail.com,2565829385,2026-05-12,CHN,Android,Debit Card,55.09,REF8960FB,USR001226,4.58,1,11,2026-06-24
USR002385,Viraj Rastogi,viraj.rastogi@hdfcbank.com,6690814498,2021-09-27,PUNE,Android,Cash,157.63,REF4044OV,,4.09,1,6,2021-12-08
USR002386,Umang Goswami,umang.goswami79@gmail.com,0707919048,2022-12-09,DEL,iOS,Credit Card,6.34,REF6029TZ,,4.13,1,4,2024-09-04
USR002387,Yutika Kara,yutika.kara1996@wipro.com,2982945418,2023-10-16,PUNE,iOS,Wallet,96.21,REF7860EW,,4.43,1,5,2026-04-18
USR002388,Vyanjana Mohanty,vyanjana.mohanty2001@wipro.com,4382039500,2022-07-23,KOL,Android,UPI,167.69,REF3378HG,,4.22,1,4,2024-12-20
USR002389,Aadi Banerjee,aadi.banerjee@hotmail.com,6036733614,2026-04-27,KOL,Android,Debit Card,176.01,REF7867CV,USR000004,3.77,1,12,2026-06-24
USR002390,Radha Kapur,radhakapur28@gmail.com,6148243648,2024-09-12,KOL,iOS,Wallet,140.22,REF2474FW,,4.31,1,8,2025-12-27
USR002391,Janaki Tandon,janaki.tandon1986@gmail.com,1460174196,2023-11-01,DEL,Android,UPI,109.11,REF5178KS,USR001166,4.56,1,12,2025-12-23
USR002392,Falak Sachar,falak_sachar85@yahoo.com,2783877765,2023-11-18,JAI,Android,Cash,40.28,REF4000UL,,4.21,1,6,2023-12-27
USR002393,Barkha Padmanabhan,barkha_padmanabhan77@wipro.com,0282656529,2021-08-22,KOL,iOS,Cash,86.14,REF4023TE,,4.77,1,16,2022-02-19
USR002394,Kala Krishnamurthy,kala.krishnamurthy@icloud.com,4989397595,2024-04-25,KOL,iOS,Wallet,182.66,REF3675YL,,4.16,1,7,2025-10-26
USR002395,Chandran Lala,chandran_lala1984@yahoo.com,4765839018,2025-01-03,AMD,Android,UPI,90.95,REF5364OK,,4.46,1,9,2025-04-27
USR002396,Wriddhish Vaidya,wriddhish.vaidya@rediffmail.com,1583443029,2022-12-22,KOL,iOS,UPI,410.53,REF7692CD,,4.74,1,5,2024-03-23
USR002397,Patrick Mand,patrick.mand@outlook.com,8046886989,2026-05-05,JAI,iOS,UPI,98.94,REF9738UT,,4.95,1,10,2026-06-18
USR002398,Vinaya Gandhi,vinaya.gandhi72@gmail.com,1578737815,2022-06-24,LKO,Android,Wallet,444.28,REF0876MQ,,4.73,1,8,2025-05-13
USR002399,Siddharth Radhakrishnan,siddharth.radhakrishnan@tcs.com,7314031916,2022-09-16,PUNE,iOS,UPI,99.55,REF6162EV,,3.5,1,8,2026-02-11
USR002400,Raagini Srinivasan,raaginisrinivasan45@yahoo.com,2247922476,2024-07-05,AMD,Android,Cash,249.36,REF6616KT,,4.13,1,12,2024-07-21
USR002401,Manya Savant,manya_savant@rediffmail.com,5792578523,2023-08-20,AMD,iOS,Credit Card,307.98,REF8670RD,USR000820,4.91,1,9,2024-03-10
USR002402,Brinda Boase,brinda_boase38@gmail.com,5424711558,2022-08-03,JAI,iOS,Credit Card,191.16,REF5298DB,USR000424,4.39,1,7,2023-05-24
USR002403,Frado Saxena,fradosaxena27@rediffmail.com,0677693131,2022-12-02,CHN,Android,Cash,192.49,REF2218HK,,5.0,1,8,2023-02-14
USR002404,Mugdha Minhas,,3533210125,2022-05-01,JAI,iOS,Credit Card,66.39,REF6453JM,,5.0,1,10,2022-11-16
USR002405,Brinda Parmar,brinda.parmar1985@outlook.com,1705682583,2025-04-30,CHN,Android,Cash,444.67,REF4675XM,USR000244,3.88,0,9,2025-05-14
USR002406,Damini Prabhakar,damini_prabhakar53@gmail.com,9883686364,2022-04-08,DEL,iOS,Debit Card,200.57,REF2014ZN,USR002328,4.34,1,8,2025-06-10
USR002407,Rishi Deo,rishi.deo58@wipro.com,2060429429,2023-10-14,HYD,iOS,UPI,282.65,REF4498HB,,3.62,1,6,2026-01-08
USR002408,Sanya Lala,sanya_lala96@gmail.com,9782099387,2021-01-09,BLR,Android,Credit Card,58.05,REF9211NL,USR000920,4.56,1,15,2026-01-19
USR002409,Yashasvi Handa,yashasvihanda@rediffmail.com,5954761680,2021-06-11,PUNE,Android,Debit Card,34.94,REF2112BN,USR002116,4.87,1,5,2026-03-19
USR002410,Abeer Narain,abeer_narain2000@gmail.com,1314336057,2021-03-30,JAI,Android,Credit Card,196.37,REF6803CT,USR000521,4.4,1,10,2023-12-24
USR002411,Hemangini Lata,hemanginilata37@gmail.com,,2023-02-21,HYD,iOS,UPI,106.04,REF4321VG,,4.72,1,5,2025-10-18
USR002412,Urvi Chokshi,urvi_chokshi@outlook.com,1364176592,2021-11-24,CHN,Android,Debit Card,32.58,REF9599IK,,4.38,1,5,2024-02-06
USR002413,Mitali Bakshi,mitali.bakshi@infosys.com,0115360964,2022-04-09,MUM,Android,Cash,71.74,REF0594IO,USR000625,5.0,1,11,2024-05-26
USR002414,Waida Johal,waida.johal1998@gmail.com,6015353053,2024-10-03,LKO,iOS,UPI,135.1,REF3945OM,,5.0,1,7,2024-10-28
USR002415,Charita Tandon,charita.tandon39@rediffmail.com,8555169324,2025-07-27,LKO,Android,Debit Card,119.97,REF2562TR,,4.55,1,10,2026-02-05
USR002416,Kala Issac,kala.issac1982@gmail.com,9166770952,2024-10-02,HYD,iOS,UPI,76.82,REF0574GF,,4.78,1,9,2025-05-15
USR002417,Advika Gulati,advika_gulati82@infosys.com,0889258578,2025-10-23,JAI,Android,Debit Card,31.23,REF1858YH,USR001401,4.63,1,5,2025-12-05
USR002418,Tanish Sethi,tanish.sethi@outlook.com,0588694853,2022-09-27,CHN,iOS,UPI,139.95,REF3980ME,,5.0,0,1,2025-01-22
USR002419,Ranbir Kunda,ranbir_kunda35@gmail.com,4050181361,2023-10-28,AMD,Android,UPI,102.06,REF0748DJ,USR000429,4.58,1,8,2024-07-22
USR002420,Daksha Chopra,daksha.chopra29@outlook.com,1094525539,2021-11-09,AMD,iOS,Wallet,133.48,REF7000RG,,4.27,0,10,2026-04-16
USR002421,Amruta Chaudhuri,amruta.chaudhuri2003@outlook.com,0109321529,2024-07-08,LKO,iOS,UPI,216.74,REF6255BF,,3.44,1,6,2025-02-28
USR002422,Darika Varma,darika_varma@hdfcbank.com,9652612166,2025-07-29,KOL,iOS,UPI,22.97,REF4176HH,USR001579,4.33,1,10,2025-08-06
USR002423,Aarav Bose,aarav_bose83@rediffmail.com,0167965567,2021-04-04,PUNE,iOS,Wallet,73.44,REF9481SO,USR000149,5.0,0,4,2021-09-17
USR002424,Lipika Tiwari,lipikatiwari1994@outlook.com,4462280749,2021-12-06,PUNE,Android,Wallet,121.31,REF3238UP,USR001183,4.29,0,10,2022-01-18
USR002425,Hema Pillai,hema_pillai@icloud.com,8168362577,2023-02-15,LKO,iOS,Cash,77.01,REF0538RU,USR000285,3.85,0,8,2025-09-29
USR002426,Bhavini Das,bhavini_das1989@yahoo.com,5798155518,2021-01-09,MUM,iOS,Wallet,70.76,REF2108FL,,4.35,1,6,2025-04-25
USR002427,Aahana Koshy,aahana_koshy7@infosys.com,,2025-07-29,DEL,iOS,Cash,36.12,REF4955KN,USR000303,4.18,0,11,2026-03-12
USR002428,Dalaja Dhaliwal,dalaja_dhaliwal@wipro.com,9802029172,2026-03-04,MUM,iOS,Debit Card,89.95,REF5221EM,USR001461,3.86,1,5,2026-05-28
USR002429,Bachittar Muni,bachittar_muni@hdfcbank.com,3145625303,2022-09-13,LKO,iOS,Debit Card,118.37,REF6513UQ,,4.62,1,6,2023-08-10
USR002430,Jack Chowdhury,jack_chowdhury1986@rediffmail.com,4421437780,2022-05-15,DEL,Android,Debit Card,56.38,REF0241OB,,3.9,1,8,2025-08-26
USR002431,Urvi Bajwa,urvi_bajwa89@tcs.com,9769799872,2026-05-15,LKO,iOS,Wallet,49.89,REF5592VI,USR001862,4.25,1,7,2026-06-11
USR002432,Faras Bhatt,farasbhatt@icloud.com,6499672763,2025-01-20,BLR,Android,Cash,193.8,REF5696PX,,5.0,1,7,2026-07-12
USR002433,Isaiah Cherian,isaiah.cherian1995@rediffmail.com,5220112704,2023-03-06,JAI,iOS,UPI,150.66,REF3968BC,USR000321,5.0,1,10,2024-07-12
USR002434,Lakshit Kade,lakshit_kade@gmail.com,1616697446,2021-03-10,KOL,Android,Debit Card,456.11,REF2259UO,,3.58,0,7,2024-10-12
USR002435,Ekansh Choudhary,ekansh_choudhary97@outlook.com,7239037155,2021-09-06,KOL,Android,Debit Card,176.14,REF9707HH,USR002407,3.55,1,5,2024-10-21
USR002436,Shivansh Rau,shivansh_rau@infosys.com,8469371478,2025-08-06,LKO,iOS,UPI,162.61,REF8602ZT,USR001213,4.57,1,11,2026-07-11
USR002437,Tripti Bhatti,tripti.bhatti@infosys.com,4400274894,2022-05-29,BLR,iOS,UPI,149.61,REF7508QB,,5.0,1,4,2024-08-15
USR002438,Nidra Ramakrishnan,nidra.ramakrishnan@wipro.com,8671188161,2024-08-21,DEL,iOS,UPI,44.7,REF2443CM,,3.6,1,6,2025-02-14
USR002439,Sanaya Sheth,sanaya_sheth2004@infosys.com,8452733188,2021-04-24,MUM,iOS,Wallet,80.8,REF8277PO,USR000289,4.63,1,7,2026-01-20
USR002440,Tanay Nayak,tanaynayak39@infosys.com,9707907704,2021-06-17,BLR,Android,Credit Card,173.33,REF1567US,USR002278,4.58,1,5,2024-04-30
USR002441,Rohan Chawla,rohanchawla1995@icloud.com,2592129856,2025-04-15,JAI,iOS,Wallet,106.01,REF5530BE,USR000894,4.24,0,10,2025-05-22
USR002442,Nicholas Narain,nicholas.narain1996@gmail.com,8565264243,2022-05-17,KOL,iOS,Debit Card,38.25,REF7240XX,,4.54,1,7,2022-10-07
USR002443,Arjun Goyal,arjun_goyal2000@wipro.com,0649607265,2021-02-12,KOL,Android,UPI,69.44,REF7428VI,,4.31,1,8,2023-05-07
USR002444,Champak Sabharwal,champaksabharwal1993@yahoo.com,5009321956,2022-04-03,DEL,Android,Credit Card,214.48,REF2014GD,,4.08,0,11,2026-07-16
USR002445,Pahal Palan,pahal.palan2005@wipro.com,1588445236,2024-07-05,LKO,Android,Wallet,165.79,REF9320XU,,4.22,1,6,2025-09-22
USR002446,Bahadurjit Garde,bahadurjit_garde@rediffmail.com,7604062321,2024-03-16,HYD,Android,Debit Card,363.27,REF4941GV,USR002186,4.65,1,5,2024-08-15
USR002447,Urvashi Gola,urvashi.gola1985@rediffmail.com,6531434220,2022-05-08,AMD,iOS,Cash,50.25,REF5175HM,,4.4,1,9,2025-07-13
USR002448,Tamanna Shankar,tamannashankar@gmail.com,7499589367,2022-06-13,CHN,iOS,Credit Card,168.0,REF7043FY,,5.0,1,11,2025-12-23
USR002449,Manya Sinha,manya_sinha72@gmail.com,0111305292,2025-05-23,HYD,Android,UPI,108.07,REF4286CF,,4.32,1,7,2025-06-04
USR002450,Udyati Tak,udyatitak7@infosys.com,8063244896,2022-10-12,PUNE,Android,Wallet,138.67,REF3835KJ,,3.87,1,8,2023-09-18
USR002451,Omya Cheema,omyacheema1992@gmail.com,2793399702,2021-11-08,DEL,iOS,Wallet,356.82,REF8460RH,,4.21,1,14,2024-06-23
USR002452,Devika Solanki,devikasolanki1998@icloud.com,9654419043,2022-01-25,PUNE,iOS,UPI,12.86,REF1461VY,,3.05,1,10,2022-02-07
USR002453,Tara Bali,tara_bali1998@gmail.com,6237246456,2022-04-11,AMD,Android,Cash,134.39,REF7702NQ,,4.31,1,10,2025-01-06
USR002454,Nidhi Nagarajan,nidhi.nagarajan91@gmail.com,6791117851,2023-07-14,CHN,Android,UPI,132.04,REF0485FF,USR000888,4.88,1,6,2025-09-22
USR002455,Faras Ravi,faras.ravi@tcs.com,9253841875,2023-03-16,AMD,iOS,UPI,250.99,REF2592RD,USR001495,4.05,1,8,2026-04-26
USR002456,Neel Dutta,neeldutta1984@icloud.com,3660798334,2023-03-26,HYD,Android,Cash,55.43,REF7617ZX,,4.51,1,12,2026-06-21
USR002457,Manya Chowdhury,manyachowdhury1987@rediffmail.com,6866808079,2026-02-05,BLR,Android,UPI,355.99,REF0833EG,,4.86,1,6,2026-06-18
USR002458,Quincy Dhar,quincy.dhar@tcs.com,3604709280,2025-04-11,CHN,iOS,Credit Card,31.19,REF5653DB,USR001934,4.52,0,9,2025-06-18
USR002459,Tarak Sodhi,tarak_sodhi@infosys.com,9392268949,2025-08-27,MUM,iOS,Credit Card,198.21,REF3371QJ,,4.33,1,11,2026-04-04
USR002460,Yatin Koshy,yatin.koshy@infosys.com,2407281959,2022-11-02,PUNE,iOS,UPI,151.29,REF5427AV,,4.26,0,6,2022-12-11
USR002461,Yashawini Balasubramanian,yashawini.balasubramanian54@gmail.com,3362724452,2024-01-07,CHN,Android,Credit Card,153.06,REF8161QG,,4.1,1,11,2024-07-02
USR002462,Vrinda Kaul,vrindakaul36@hotmail.com,2155325016,2022-10-22,DEL,Android,Cash,283.31,REF2759QI,USR000780,4.37,1,9,2024-04-30
USR002463,Janaki Char,janaki_char@gmail.com,6086249513,2024-03-22,MUM,iOS,Cash,235.06,REF9932KC,USR002295,4.11,1,10,2024-04-21
USR002464,Ucchal Naik,ucchal.naik33@outlook.com,4711813207,2026-01-17,KOL,iOS,Cash,181.28,REF3966UA,,4.06,1,11,2026-07-09
USR002465,Adya Ratta,adyaratta1989@hotmail.com,3698516765,2021-02-08,KOL,Android,Wallet,201.46,REF2391LT,,4.9,1,11,2024-05-11
USR002466,Nitara Savant,nitarasavant@infosys.com,3644995143,2021-07-24,PUNE,Android,Wallet,374.46,REF5999EM,,4.35,1,9,2022-05-12
USR002467,Chaman Chawla,chaman_chawla1998@rediffmail.com,1777442221,2021-07-16,MUM,iOS,UPI,247.67,REF7043RQ,,3.91,1,5,2021-08-22
USR002468,Rehaan Varghese,rehaanvarghese1984@tcs.com,4731751029,2025-01-12,HYD,Android,Debit Card,105.36,REF2421ZT,,4.82,1,4,2025-12-17
USR002469,Wahab Ganguly,wahab_ganguly1981@hdfcbank.com,5351356343,2022-10-27,JAI,Android,Wallet,477.47,REF5838UA,,3.91,1,9,2026-05-21
USR002470,Lajita Karpe,lajita_karpe21@tcs.com,1543382541,2023-04-09,BLR,iOS,Credit Card,109.42,REF1719RO,,5.0,1,6,2023-07-13
USR002471,Bachittar Rao,bachittar.rao11@tcs.com,5802845718,2025-09-06,BLR,iOS,Wallet,84.89,REF7689JS,,4.9,1,5,2026-06-15
USR002472,Prisha Goda,prishagoda2002@icloud.com,3145365133,2026-06-09,HYD,Android,Debit Card,176.74,REF6919QP,,3.95,1,13,2026-07-01
USR002473,Libni Bumb,libni.bumb48@hdfcbank.com,5433707367,2024-01-19,KOL,Android,Debit Card,922.08,REF8613AD,,3.89,1,5,2024-06-01
USR002474,Kavya Khatri,kavya_khatri1999@gmail.com,8940697296,2024-09-15,PUNE,Android,UPI,42.6,REF1274EA,,3.78,1,9,2025-09-11
USR002475,Omkaar Hayre,omkaar.hayre57@wipro.com,7875864740,2022-01-21,AMD,Android,UPI,166.39,REF7204FJ,,3.54,1,4,2026-04-23
USR002476,Sneha Natt,sneha_natt@gmail.com,1614384039,2023-03-08,DEL,iOS,Cash,299.22,REF1925WP,,3.96,1,5,2023-05-26
USR002477,Ria Sahota,riasahota1984@tcs.com,4250956360,2022-02-17,KOL,iOS,UPI,86.84,REF7267VS,USR002106,4.5,1,6,2023-03-24
USR002478,Ranveer D’Alia,ranveerdalia@hdfcbank.com,6783435859,2025-12-24,JAI,Android,UPI,62.59,REF3855KG,,4.55,1,9,2026-04-29
USR002479,Yug Vala,yug.vala1996@icloud.com,2254376366,2024-05-22,AMD,Android,Wallet,93.29,REF9197XD,USR001345,4.86,1,13,2026-05-04
USR002480,Rajeshri Prabhakar,rajeshriprabhakar1992@wipro.com,5394506989,2025-12-12,JAI,iOS,Credit Card,147.21,REF2871ED,,4.18,1,3,2026-06-17
USR002481,Warinder Bhat,warinderbhat@icloud.com,5417939431,2025-05-03,CHN,Android,Cash,64.97,REF5829QI,,3.5,1,9,2026-04-24
USR002482,Zayyan Mukherjee,zayyan_mukherjee@icloud.com,6242857404,2024-04-17,CHN,iOS,Debit Card,115.03,REF4914KE,,4.17,1,5,2026-03-18
USR002483,Anmol Iyer,anmol_iyer@hdfcbank.com,6307799751,2026-01-29,BLR,iOS,Credit Card,48.31,REF0527OS,,4.5,1,8,2026-04-26
USR002484,Guneet Mandal,guneet_mandal2000@infosys.com,4615041170,2026-04-03,CHN,Android,Debit Card,89.09,REF0906TP,,3.83,1,6,2026-06-07
USR002485,Eesha Chakrabarti,eeshachakrabarti64@wipro.com,2950114747,2023-08-05,LKO,iOS,Debit Card,205.26,REF8292ID,,3.88,1,11,2025-05-09
USR002486,Ekanta Date,ekanta.date@gmail.com,9049757456,2024-02-05,MUM,iOS,Wallet,227.04,REF2990TW,,4.31,1,10,2026-05-28
USR002487,Shivansh Korpal,shivansh.korpal@wipro.com,9034830824,2024-08-28,MUM,iOS,Wallet,66.42,REF8442YO,,5.0,1,7,2024-12-02
USR002488,Nidra Kumar,nidrakumar@yahoo.com,5934177334,2023-10-05,JAI,Android,Wallet,229.47,REF1301BY,,4.3,1,8,2024-03-05
USR002489,Harish Wali,harish.wali@wipro.com,6392318678,2023-04-18,LKO,iOS,Credit Card,175.96,REF3071JU,,3.49,1,9,2025-02-28
USR002490,Warinder Khosla,warinder_khosla@yahoo.com,2579535644,2022-10-08,HYD,Android,Wallet,37.04,REF1108ZD,USR001356,4.43,1,5,2023-06-08
USR002491,Qasim Virk,qasim.virk1987@hotmail.com,6240238492,2021-09-20,HYD,iOS,Wallet,453.33,REF1193WS,,4.3,1,8,2023-05-11
USR002492,Advika Nagi,advika_nagi40@infosys.com,0395728693,2022-12-07,AMD,Android,Credit Card,84.23,REF0317OW,USR001684,5.0,1,4,2023-07-27
USR002493,Aryan Rajagopal,aryanrajagopal1995@hdfcbank.com,8276534802,2023-08-21,KOL,Android,Credit Card,210.01,REF9539OY,USR002309,3.73,1,6,2025-01-12
USR002494,Warinder Pathak,warinder.pathak@wipro.com,1015444847,2021-01-30,KOL,iOS,UPI,52.4,REF4966HN,,4.33,0,5,2023-05-09
USR002495,Henry Shukla,henry_shukla48@hotmail.com,1775990254,2021-02-24,PUNE,iOS,Debit Card,254.31,REF9207RD,USR002284,4.56,1,12,2025-01-17
USR002496,Patrick Ahuja,patrickahuja2005@outlook.com,7281029729,2021-04-15,BLR,iOS,Credit Card,126.58,REF9839EB,,4.09,0,10,2023-09-09
USR002497,Tanish Sheth,tanish_sheth@gmail.com,6330225176,2022-03-20,HYD,Android,Wallet,134.32,REF5755HJ,,4.02,1,8,2023-04-16
USR002498,Nitesh Suresh,niteshsuresh1985@gmail.com,3345958295,2024-11-22,HYD,iOS,Cash,30.37,REF6689NL,,4.26,1,6,2025-04-16
USR002499,Eshana Bali,eshana.bali56@gmail.com,7537637825,2024-03-01,AMD,iOS,Debit Card,140.64,REF6562EL,,4.57,0,10,2025-04-15
USR002500,Widisha Sarkar,widishasarkar5@infosys.com,7705186506,2021-05-18,PUNE,Android,Credit Card,13.46,REF6485IB,USR000849,4.7,1,8,2024-08-26
USR002501,Hardik Prasad,hardikprasad1998@wipro.com,5687042646,2021-12-02,MUM,iOS,Credit Card,13.3,REF7996RV,,4.07,1,8,2025-01-03
USR002502,Chandani Ranganathan,chandani.ranganathan@icloud.com,8285041627,2021-05-29,LKO,Android,Cash,149.84,REF9795CU,,4.68,1,6,2025-10-18
USR002503,Pranit Natt,pranitnatt1994@outlook.com,8029446276,2021-12-21,KOL,Android,UPI,41.49,REF5020ON,,4.31,1,13,2022-09-04
USR002504,Urishilla Chand,urishilla_chand@gmail.com,5458938533,2025-05-16,DEL,iOS,Debit Card,120.87,REF3514GD,,4.83,1,13,2025-10-28
USR002505,Rachita Palan,rachita.palan38@hdfcbank.com,2287512090,2021-11-05,BLR,Android,UPI,70.84,REF5849MO,,3.56,1,7,2022-10-13
USR002506,Zaid Bhatnagar,,6336098910,2023-10-28,LKO,iOS,Credit Card,102.4,REF1817QT,,3.95,1,10,2024-07-31
USR002507,Harsh Sethi,harsh_sethi23@yahoo.com,9758344594,2025-08-04,DEL,iOS,Debit Card,27.92,REF5045MW,,4.52,1,2,2026-06-21
USR002508,Gaurav Varkey,,4907872550,2023-08-12,CHN,iOS,Wallet,69.46,REF2104KB,,5.0,0,5,2025-01-27
USR002509,Samarth Shankar,samarth_shankar1984@tcs.com,7960616941,2024-05-26,CHN,iOS,Debit Card,75.75,REF5415HM,,3.9,1,7,2025-09-07
USR002510,Ladli Munshi,ladli.munshi2001@gmail.com,2770699226,2023-07-19,BLR,iOS,Credit Card,101.97,REF3512IQ,,4.55,1,11,2023-11-21
USR002511,Ayush Saran,ayush.saran83@gmail.com,6100235120,2025-03-29,KOL,iOS,UPI,120.72,REF9156KR,,3.59,1,5,2025-03-29
